"Index","sim","BuyAndHold"
2006-08-28 09:00:00,-0.00305555555555537,-0.00305555555555546
2006-08-29 09:00:00,0.0116666666666666,0.0116666666666666
2006-08-30 09:00:00,-0.00194444444444438,-0.00194444444444441
2006-08-31 09:00:00,0.00527777777777765,0.00527777777777771
2006-09-01 09:00:00,0.00222222222222229,0.00222222222222225
2006-09-04 09:00:00,0.00111111111111098,0.00111111111111105
2006-09-05 09:00:00,0.00666666666666686,0.00666666666666676
2006-09-06 09:00:00,-0.00722222222222235,-0.00722222222222229
2006-09-07 09:00:00,-0.00416666666666667,-0.00416666666666667
2006-09-08 09:00:00,0.00416666666666667,0.00416666666666667
2006-09-11 09:00:00,-0.018888888888889,-0.0188888888888889
2006-09-12 09:00:00,-0.00388888888888876,-0.00388888888888883
2006-09-13 09:00:00,0.00194444444444438,0.00194444444444441
2006-09-14 09:00:00,0.0158333333333333,0.0158333333333333
2006-09-15 09:00:00,0.0127777777777779,0.0127777777777778
2006-09-18 09:00:00,0.00777777777777784,0.00777777777777781
2006-09-19 09:00:00,-0.0011111111111113,-0.00111111111111121
2006-09-20 09:00:00,-0.000277777777777588,-0.000277777777777683
2006-09-21 09:00:00,-0.00250000000000019,-0.00250000000000009
2006-09-22 09:00:00,-0.0127777777777776,-0.0127777777777777
2006-09-25 09:00:00,0.00555555555555556,0.00555555555555556
2006-09-26 09:00:00,-0.00944444444444463,-0.00944444444444454
2006-09-27 09:00:00,0.0150000000000002,0.0150000000000001
2006-09-28 09:00:00,0.00611111111111105,0.00611111111111108
2006-09-29 09:00:00,-0.00166666666666679,-0.00166666666666673
2006-10-02 09:00:00,0.00277777777777778,0.00277777777777778
2006-10-04 09:00:00,-0.0138888888888889,-0.0138888888888889
2006-10-09 09:00:00,-0.0255555555555555,-0.0255555555555555
2006-10-10 09:00:00,0.00944444444444432,0.00944444444444438
2006-10-10 09:00:00,0,NA
2006-10-11 09:00:00,0.00111111111111098,-0.00111111111111105
2006-10-12 09:00:00,-0.00833333333333333,0.00833333333333333
2006-10-13 09:00:00,-0.00944444444444432,0.00944444444444438
2006-10-16 09:00:00,-0.00527777777777797,0.00527777777777787
2006-10-17 09:00:00,0.00361111111111124,-0.00361111111111114
2006-10-17 09:00:00,0,NA
2006-10-18 09:00:00,0.00166666666666679,0.00166666666666673
2006-10-19 09:00:00,-0.00277777777777778,-0.00277777777777778
2006-10-20 09:00:00,0.00749999999999994,0.00749999999999997
2006-10-23 09:00:00,0.000277777777777588,0.000277777777777683
2006-10-24 09:00:00,0.000555555555555808,0.000555555555555682
2006-10-25 09:00:00,0.00277777777777778,0.00277777777777778
2006-10-26 09:00:00,0.00249999999999987,0.00249999999999994
2006-10-27 09:00:00,-0.00277777777777778,-0.00277777777777778
2006-10-30 09:00:00,-0.0125,-0.0125
2006-10-31 09:00:00,0.00638888888888895,0.00638888888888892
2006-11-01 09:00:00,0.00972222222222222,0.00972222222222222
2006-11-02 09:00:00,0.00194444444444438,0.00194444444444441
2006-11-03 09:00:00,0.000277777777777904,0.000277777777777841
2006-11-06 09:00:00,-0.00222222222222229,-0.00222222222222225
2006-11-07 09:00:00,0.00694444444444444,0.00694444444444444
2006-11-08 09:00:00,-0.00777777777777784,-0.00777777777777781
2006-11-09 09:00:00,0.0125,0.0125
2006-11-10 09:00:00,-0.000833333333333396,-0.000833333333333365
2006-11-13 09:00:00,0.00138888888888889,0.00138888888888889
2006-11-14 09:00:00,0.00500000000000006,0.00500000000000003
2006-11-15 09:00:00,0.00277777777777778,0.00277777777777778
2006-11-16 09:00:00,0.00222222222222229,0.00222222222222225
2006-11-17 09:00:00,-0.000555555555555492,-0.000555555555555524
2006-11-20 09:00:00,-0.0100000000000001,-0.0100000000000001
2006-11-21 09:00:00,0.00444444444444457,0.00444444444444451
2006-11-22 09:00:00,0.0119444444444442,0.0119444444444443
2006-11-23 09:00:00,-0.000277777777777588,-0.000277777777777683
2006-11-24 09:00:00,-0.00138888888888889,-0.00138888888888889
2006-11-27 09:00:00,-0.000555555555555492,-0.000555555555555524
2006-11-28 09:00:00,-0.00777777777777784,-0.00777777777777781
2006-11-29 09:00:00,0.00944444444444432,0.00944444444444438
2006-11-30 09:00:00,0.00527777777777797,0.00527777777777787
2006-12-01 09:00:00,-0.00166666666666679,-0.00166666666666673
2006-12-04 09:00:00,-0.00222222222222229,-0.00222222222222225
2006-12-05 09:00:00,-0.00305555555555537,-0.00305555555555546
2006-12-06 09:00:00,-0.00888888888888914,-0.00888888888888902
2006-12-07 09:00:00,-0.00333333333333327,-0.0033333333333333
2006-12-08 09:00:00,-0.0158333333333333,-0.0158333333333333
2006-12-11 09:00:00,0.00111111111111105,0.00111111111111105
2006-12-11 09:00:00,0,NA
2006-12-12 09:00:00,0.00861111111111092,-0.00861111111111102
2006-12-13 09:00:00,-0.000555555555555492,0.000555555555555524
2006-12-14 09:00:00,-0.0230555555555556,0.0230555555555556
2006-12-15 09:00:00,-0.00611111111111105,0.00611111111111108
2006-12-18 09:00:00,-0.00805555555555543,0.00805555555555549
2006-12-18 09:00:00,0,NA
2006-12-19 09:00:00,-0.00194444444444438,-0.00194444444444441
2006-12-20 09:00:00,0.0130555555555555,0.0130555555555555
2006-12-21 09:00:00,-0.00249999999999987,-0.00249999999999994
2006-12-22 09:00:00,-0.00111111111111098,-0.00111111111111105
2006-12-26 09:00:00,-0.00722222222222235,-0.00722222222222229
2006-12-27 09:00:00,0.00916666666666673,0.0091666666666667
2006-12-28 09:00:00,0.000833333333333396,0.000833333333333365
2007-01-02 09:00:00,0.00111111111111098,0.00111111111111105
2007-01-03 09:00:00,-0.0166666666666667,-0.0166666666666667
2007-01-04 09:00:00,-0.0127777777777779,-0.0127777777777778
2007-01-04 09:00:00,0,NA
2007-01-05 09:00:00,0.0119444444444442,-0.0119444444444443
2007-01-08 09:00:00,0.00944444444444463,-0.00944444444444454
2007-01-09 09:00:00,-0.00277777777777778,0.00277777777777778
2007-01-10 09:00:00,0.0161111111111112,-0.0161111111111111
2007-01-11 09:00:00,-0.00861111111111124,0.00861111111111117
2007-01-12 09:00:00,-0.0166666666666667,0.0166666666666667
2007-01-15 09:00:00,-0.00277777777777778,0.00277777777777778
2007-01-16 09:00:00,-0.00194444444444438,0.00194444444444441
2007-01-17 09:00:00,0.00944444444444432,-0.00944444444444438
2007-01-18 09:00:00,-0.00583333333333314,0.00583333333333324
2007-01-19 09:00:00,0.0236111111111111,-0.0236111111111111
2007-01-22 09:00:00,-0.00861111111111124,0.00861111111111117
2007-01-23 09:00:00,0.00111111111111098,-0.00111111111111105
2007-01-24 09:00:00,-0.018611111111111,0.0186111111111111
2007-01-25 09:00:00,0.000277777777777936,-0.000277777777777841
2007-01-25 09:00:00,0,NA
2007-01-26 09:00:00,-0.0141666666666665,-0.0141666666666666
2007-01-29 09:00:00,-0.00250000000000019,-0.00250000000000009
2007-01-30 09:00:00,0.00555555555555556,0.00555555555555556
2007-01-31 09:00:00,-0.00833333333333333,-0.00833333333333333
2007-02-01 09:00:00,0.0163888888888891,0.016388888888889
2007-02-02 09:00:00,0.0191666666666665,0.0191666666666666
2007-02-05 09:00:00,0.00500000000000006,0.00500000000000003
2007-02-06 09:00:00,0.00666666666666654,0.0066666666666666
2007-02-07 09:00:00,0.00166666666666679,0.00166666666666673
2007-02-08 09:00:00,-0.00666666666666686,-0.00666666666666676
2007-02-09 09:00:00,0.00277777777777778,0.00277777777777778
2007-02-12 09:00:00,-0.0108333333333332,-0.0108333333333333
2007-02-13 09:00:00,0.00638888888888889,0.00638888888888892
2007-02-13 09:00:00,0,NA
2007-02-14 09:00:00,-0.0113888888888887,0.0113888888888888
2007-02-15 09:00:00,-0.00611111111111136,0.00611111111111124
2007-02-16 09:00:00,-0.00416666666666667,0.00416666666666667
2007-02-20 09:00:00,-0.00111111111111098,0.00111111111111105
2007-02-21 09:00:00,-0.00194444444444438,0.00194444444444441
2007-02-22 09:00:00,-0.00888888888888882,0.00888888888888886
2007-02-23 09:00:00,0.000833333333333081,-0.000833333333333207
2007-02-26 09:00:00,-0.000277777777777588,0.000277777777777683
2007-02-27 09:00:00,0.0111111111111111,-0.0111111111111111
2007-02-28 09:00:00,0.0286111111111112,-0.0286111111111111
2007-03-02 09:00:00,0.00277777777777778,-0.00277777777777778
2007-03-05 09:00:00,0.027222222222222,-0.0272222222222221
2007-03-06 09:00:00,-0.0183333333333331,0.0183333333333332
2007-03-07 09:00:00,-0.00916666666666673,0.0091666666666667
2007-03-08 09:00:00,-0.00277777777777778,0.00277777777777778
2007-03-09 09:00:00,-0.00861111111111124,0.00861111111111117
2007-03-12 09:00:00,-0.0144444444444444,0.0144444444444444
2007-03-13 09:00:00,0.00305555555555568,-0.00305555555555562
2007-03-14 09:00:00,0.0224999999999998,-0.0224999999999999
2007-03-15 09:00:00,-0.0174999999999997,0.0174999999999999
2007-03-16 09:00:00,0.00444444444444425,-0.00444444444444435
2007-03-19 09:00:00,-0.0116666666666666,0.0116666666666666
2007-03-20 09:00:00,-0.00388888888888876,0.00388888888888883
2007-03-21 09:00:00,0.00527777777777765,-0.00527777777777771
2007-03-22 09:00:00,-0.00888888888888882,0.00888888888888886
2007-03-23 09:00:00,0,0
2007-03-26 09:00:00,-6.41462192005646e-17,0
2007-03-26 09:00:00,0,NA
2007-03-27 09:00:00,0.00666666666666686,0.00666666666666676
2007-03-28 09:00:00,-0.0144444444444447,-0.0144444444444446
2007-03-29 09:00:00,0.010277777777778,0.0102777777777779
2007-03-30 09:00:00,-0.0019444444444447,-0.00194444444444457
2007-04-02 09:00:00,0.00611111111111136,0.00611111111111124
2007-04-03 09:00:00,0.00472222222222216,0.00472222222222219
2007-04-04 09:00:00,0.0141666666666665,0.0141666666666666
2007-04-05 09:00:00,-0.00222222222222197,-0.0022222222222221
2007-04-06 09:00:00,0.00194444444444438,0.00194444444444441
2007-04-09 09:00:00,0.0102777777777777,0.0102777777777777
2007-04-10 09:00:00,0.000555555555555492,0.000555555555555524
2007-04-11 09:00:00,0.0102777777777777,0.0102777777777777
2007-04-12 09:00:00,0.000277777777777904,0.000277777777777841
2007-04-13 09:00:00,0.00111111111111098,0.00111111111111105
2007-04-16 09:00:00,0.00750000000000025,0.00750000000000013
2007-04-17 09:00:00,-0.00222222222222229,-0.00222222222222225
2007-04-18 09:00:00,0.00333333333333324,0.0033333333333333
2007-04-18 09:00:00,0,NA
2007-04-19 09:00:00,0.0152777777777778,-0.0152777777777778
2007-04-20 09:00:00,-0.0147222222222223,0.0147222222222223
2007-04-23 09:00:00,-0.00694444444444441,0.00694444444444444
2007-04-23 09:00:00,0,NA
2007-04-24 09:00:00,0.00722222222222203,0.00722222222222213
2007-04-25 09:00:00,-0.00666666666666654,-0.0066666666666666
2007-04-26 09:00:00,0.00611111111111105,0.00611111111111108
2007-04-27 09:00:00,-0.00916666666666673,-0.0091666666666667
2007-04-30 09:00:00,0.00277777777777787,0.00277777777777778
2007-04-30 09:00:00,0,NA
2007-05-02 09:00:00,-0.00472222222222247,0.00472222222222235
2007-05-03 09:00:00,-0.00777777777777753,0.00777777777777765
2007-05-04 09:00:00,-0.00222222222222225,0.00222222222222225
2007-05-04 09:00:00,0,NA
2007-05-07 09:00:00,0.0102777777777777,0.0102777777777777
2007-05-08 09:00:00,-0.00194444444444438,-0.00194444444444441
2007-05-09 09:00:00,0.0116666666666666,0.0116666666666666
2007-05-10 09:00:00,0.00555555555555556,0.00555555555555556
2007-05-11 09:00:00,-0.00166666666666648,-0.00166666666666657
2007-05-14 09:00:00,0.000277777777777588,0.000277777777777683
2007-05-15 09:00:00,-0.0138888888888889,-0.0138888888888889
2007-05-16 09:00:00,0.0111111111111111,0.0111111111111111
2007-05-16 09:00:00,0,NA
2007-05-17 09:00:00,-0.00916666666666673,0.0091666666666667
2007-05-18 09:00:00,0.00333333333333333,-0.0033333333333333
2007-05-18 09:00:00,0,NA
2007-05-21 09:00:00,0.00972222222222222,0.00972222222222222
2007-05-22 09:00:00,0.0100000000000001,0.0100000000000001
2007-05-23 09:00:00,0.00166666666666648,0.00166666666666657
2007-05-25 09:00:00,-0.00249999999999987,-0.00249999999999994
2007-05-28 09:00:00,0.00722222222222203,0.00722222222222213
2007-05-29 09:00:00,-0.00249999999999987,-0.00249999999999994
2007-05-30 09:00:00,0.00138888888888889,0.00138888888888889
2007-05-31 09:00:00,0.0288888888888888,0.0288888888888888
2007-06-01 09:00:00,0.00944444444444463,0.00944444444444454
2007-06-04 09:00:00,0.0149999999999999,0.0149999999999999
2007-06-04 09:00:00,0,NA
2007-06-05 09:00:00,-0.00277777777777778,0.00277777777777778
2007-06-07 09:00:00,-0.00861111111111124,0.00861111111111117
2007-06-08 09:00:00,0.0241666666666666,-0.0241666666666666
2007-06-11 09:00:00,0.00805555555555574,-0.00805555555555565
2007-06-12 09:00:00,-0.00916666666666673,0.0091666666666667
2007-06-13 09:00:00,0.00583333333333346,-0.0058333333333334
2007-06-14 09:00:00,-0.0252777777777779,0.0252777777777778
2007-06-15 09:00:00,-0.0161111111111112,0.0161111111111111
2007-06-18 09:00:00,-0.0258333333333334,0.0258333333333334
2007-06-19 09:00:00,0.00138888888888899,-0.00138888888888889
2007-06-19 09:00:00,0,NA
2007-06-20 09:00:00,-0.0138888888888889,-0.0138888888888889
2007-06-21 09:00:00,0.00944444444444432,0.00944444444444438
2007-06-22 09:00:00,-0.0199999999999999,-0.02
2007-06-25 09:00:00,-0.011388888888889,-0.011388888888889
2007-06-26 09:00:00,0.000277777777777904,0.000277777777777841
2007-06-27 09:00:00,-0.0150000000000002,-0.0150000000000001
2007-06-28 09:00:00,0.0150000000000002,0.0150000000000001
2007-06-29 09:00:00,-0.0116666666666666,-0.0116666666666666
2007-07-02 09:00:00,0.0236111111111111,0.0236111111111111
2007-07-03 09:00:00,0.027222222222222,0.0272222222222221
2007-07-04 09:00:00,0.0219444444444446,0.0219444444444445
2007-07-05 09:00:00,0.0108333333333332,0.0108333333333333
2007-07-06 09:00:00,0.00777777777777784,0.00777777777777781
2007-07-09 09:00:00,0.0141666666666668,0.0141666666666667
2007-07-10 09:00:00,0.00833333333333333,0.00833333333333333
2007-07-11 09:00:00,-0.00805555555555574,-0.00805555555555565
2007-07-12 09:00:00,0.0180555555555556,0.0180555555555556
2007-07-13 09:00:00,0.0475000000000001,0.0475000000000001
2007-07-16 09:00:00,-0.0213888888888888,-0.0213888888888889
2007-07-18 09:00:00,-0.0166666666666667,-0.0166666666666667
2007-07-19 09:00:00,0.00972222222222222,0.00972222222222222
2007-07-20 09:00:00,0.0277777777777778,0.0277777777777778
2007-07-23 09:00:00,0.00472222222222216,0.00472222222222219
2007-07-24 09:00:00,0.00194444444444438,0.00194444444444441
2007-07-25 09:00:00,0.00916666666666673,0.0091666666666667
2007-07-26 09:00:00,-0.0347222222222222,-0.0347222222222222
2007-07-27 09:00:00,-0.0627777777777779,-0.0627777777777778
2007-07-30 09:00:00,0.0261111111111113,0.0261111111111112
2007-07-31 09:00:00,0.0152777777777778,0.0152777777777778
2007-08-01 09:00:00,-0.0752777777777779,-0.0752777777777778
2007-08-02 09:00:00,0.0105555555555556,0.0105555555555556
2007-08-03 09:00:00,0.0130555555555555,0.0130555555555555
2007-08-06 09:00:00,-0.0138888888888889,-0.0138888888888889
2007-08-07 09:00:00,0.00555555555555556,0.00555555555555556
2007-08-08 09:00:00,0.0305555555555556,0.0305555555555556
2007-08-09 09:00:00,-0.000555555555555492,-0.000555555555555524
2007-08-10 09:00:00,-0.0550000000000001,-0.055
2007-08-13 09:00:00,0.0208333333333333,0.0208333333333333
2007-08-14 09:00:00,-0.0169444444444446,-0.0169444444444445
2007-08-16 09:00:00,-0.0844444444444443,-0.0844444444444444
2007-08-17 09:00:00,-0.0444444444444444,-0.0444444444444444
2007-08-20 09:00:00,0.0716666666666667,0.0716666666666667
2007-08-21 09:00:00,-0.00444444444444457,-0.00444444444444451
2007-08-22 09:00:00,0.0211111111111112,0.0211111111111112
2007-08-23 09:00:00,0.032222222222222,0.0322222222222221
2007-08-24 09:00:00,-0.0102777777777777,-0.0102777777777777
2007-08-27 09:00:00,0.0108333333333335,0.0108333333333334
2007-08-28 09:00:00,0.0224999999999998,0.0224999999999999
2007-08-29 09:00:00,0.00194444444444438,0.00194444444444441
2007-08-30 09:00:00,0.0122222222222224,0.0122222222222223
2007-08-31 09:00:00,0.0172222222222222,0.0172222222222222
2007-09-03 09:00:00,0.00166666666666679,0.00166666666666673
2007-09-04 09:00:00,-0.00777777777777784,-0.00777777777777781
2007-09-05 09:00:00,-0.0105555555555556,-0.0105555555555556
2007-09-06 09:00:00,0.0227777777777777,0.0227777777777777
2007-09-07 09:00:00,-0.00638888888888895,-0.00638888888888892
2007-09-10 09:00:00,-0.038611111111111,-0.038611111111111
2007-09-11 09:00:00,0.00527777777777765,0.00527777777777771
2007-09-12 09:00:00,-0.0183333333333331,-0.0183333333333332
2007-09-13 09:00:00,0.0211111111111109,0.021111111111111
2007-09-14 09:00:00,0.0252777777777779,0.0252777777777778
2007-09-17 09:00:00,0.00166666666666679,0.00166666666666673
2007-09-18 09:00:00,-0.0261111111111113,-0.0261111111111112
2007-09-19 09:00:00,0.0633333333333334,0.0633333333333334
2007-09-20 09:00:00,-0.00194444444444438,-0.00194444444444441
2007-09-21 09:00:00,0.00638888888888895,0.00638888888888892
2007-09-27 09:00:00,0.0222222222222222,0.0222222222222222
2007-09-28 09:00:00,-0.0011111111111113,-0.00111111111111121
2007-10-01 09:00:00,0.0191666666666669,0.0191666666666668
2007-10-02 09:00:00,0.0352777777777774,0.0352777777777776
2007-10-04 09:00:00,-0.00583333333333283,-0.00583333333333308
2007-10-05 09:00:00,-0.00555555555555561,-0.00555555555555556
2007-10-05 09:00:00,0,NA
2007-10-08 09:00:00,-0.00416666666666667,0.00416666666666667
2007-10-09 09:00:00,-0.00388888888888876,0.00388888888888883
2007-10-10 09:00:00,-0.0169444444444446,0.0169444444444445
2007-10-11 09:00:00,-0.0174999999999999,0.0174999999999999
2007-10-11 09:00:00,0,NA
2007-10-12 09:00:00,-0.027222222222222,-0.0272222222222221
2007-10-15 09:00:00,-0.00277777777777778,-0.00277777777777778
2007-10-16 09:00:00,-0.0244444444444448,-0.0244444444444446
2007-10-17 09:00:00,-0.0191666666666665,-0.0191666666666666
2007-10-18 09:00:00,0.00916666666666673,0.0091666666666667
2007-10-19 09:00:00,-0.0266666666666668,-0.0266666666666667
2007-10-22 09:00:00,-0.0486111111111111,-0.0486111111111111
2007-10-23 09:00:00,0.036388888888889,0.0363888888888889
2007-10-23 09:00:00,0,NA
2007-10-24 09:00:00,0.0116666666666666,-0.0116666666666666
2007-10-25 09:00:00,-0.0327777777777775,0.0327777777777776
2007-10-26 09:00:00,-0.0355555555555559,0.0355555555555557
2007-10-29 09:00:00,-0.0280555555555551,0.0280555555555553
2007-10-30 09:00:00,0.00472222222222184,-0.00472222222222203
2007-10-31 09:00:00,-0.00555555555555556,0.00555555555555556
2007-11-01 09:00:00,-0.00888888888888851,0.0088888888888887
2007-11-02 09:00:00,0.0502777777777776,-0.0502777777777777
2007-11-05 09:00:00,-0.000277777777777904,0.000277777777777841
2007-11-06 09:00:00,-0.0338888888888888,0.0338888888888889
2007-11-07 09:00:00,0.0019444444444447,-0.00194444444444457
2007-11-08 09:00:00,0.0499999999999997,-0.0499999999999998
2007-11-09 09:00:00,-0.0102777777777777,0.0102777777777777
2007-11-12 09:00:00,0.0449999999999999,-0.045
2007-11-13 09:00:00,-0.00361111111111117,0.00361111111111114
2007-11-14 09:00:00,-0.0319444444444444,0.0319444444444444
2007-11-15 09:00:00,0.0191666666666668,-0.0191666666666668
2007-11-15 09:00:00,0,NA
2007-11-16 09:00:00,-0.0202777777777778,-0.0202777777777778
2007-11-19 09:00:00,-0.0252777777777776,-0.0252777777777777
2007-11-20 09:00:00,-0.0161111111111112,-0.0161111111111111
2007-11-21 09:00:00,-0.0472222222222222,-0.0472222222222222
2007-11-22 09:00:00,0.00361111111111117,0.00361111111111114
2007-11-23 09:00:00,-0.0277777777777778,-0.0277777777777778
2007-11-26 09:00:00,0.0755555555555555,0.0755555555555555
2007-11-27 09:00:00,0.00166666666666679,0.00166666666666673
2007-11-28 09:00:00,-0.0244444444444445,-0.0244444444444445
2007-11-29 09:00:00,0.0338888888888888,0.0338888888888889
2007-11-30 09:00:00,0.0180555555555556,0.0180555555555556
2007-12-03 09:00:00,0.00138888888888889,0.00138888888888889
2007-12-04 09:00:00,0.00611111111111105,0.00611111111111108
2007-12-05 09:00:00,0.0216666666666667,0.0216666666666667
2007-12-06 09:00:00,0.0158333333333333,0.0158333333333333
2007-12-07 09:00:00,-0.0147222222222223,-0.0147222222222223
2007-12-10 09:00:00,-0.0188888888888886,-0.0188888888888888
2007-12-11 09:00:00,0.0191666666666665,0.0191666666666666
2007-12-12 09:00:00,-0.00416666666666667,-0.00416666666666667
2007-12-13 09:00:00,-0.0205555555555554,-0.0205555555555555
2007-12-14 09:00:00,-0.0211111111111112,-0.0211111111111112
2007-12-17 09:00:00,-0.0388888888888889,-0.0388888888888889
2007-12-18 09:00:00,0.0149999999999999,0.0149999999999999
2007-12-20 09:00:00,-0.0158333333333333,-0.0158333333333333
2007-12-21 09:00:00,0.0369444444444445,0.0369444444444445
2007-12-24 09:00:00,0.0283333333333333,0.0283333333333333
