date,Arb Nbuy,Nonarb Nbuy,Inst Nbuy,Foreign Nbuy,VKOSPI,VIX
2012-05-24,28.45,-131.57,220.77216,-233.70442,23.21,21.54
2012-05-25,-65.13,-136.26,167.85561,-135.53592,21.91,21.76
2012-05-29,77.71,-89.33,256.77381,28.99948,21.61,21.03
2012-05-30,-407.02,3.91,-76.45769,6.32681,21.82,24.14
2012-05-31,-115.74,184.07,-38.44283,-17.66534,22.69,24.06
2012-06-01,-94.92,-86.08,83.60036,-202.20348,23.49,26.66
2012-06-04,575.62,96.99,448.73662,-284.06992,26.6,26.12
2012-06-05,287.49,-26.19,544.95137,-333.18967,24.95,24.68
2012-06-07,43.11,265.65,208.10052,291.616,23.55,21.72
2012-06-08,-1.49,-9.44,52.38013,1.5897,23.86,21.23
2012-06-11,9.17,12.41,17.60155,217.0131,22.76,23.56
2012-06-12,-84.67,50.43,-10.44062,-39.3568,23.79,22.09
2012-06-13,46.84,60.83,-0.21868,155.72885,24.23,24.27
2012-06-14,240.43,605.45,204.06115,76.97957,24.69,21.68
2012-06-15,201.09,191.5,304.64547,-200.16002,25.61,21.11
2012-06-18,362.08,329,24.30743,373.02915,21.97,18.32
2012-06-19,58.57,230,-12.92083,191.94137,21.33,18.38
2012-06-20,3.04,171.13,-84.38125,234.51577,20.58,17.24
2012-06-21,188.26,77.92,54.52868,27.45466,19.79,20.08
2012-06-22,-358.2,-39.92,-509.32839,-233.17366,21.06,18.11
2012-06-25,-269.6,36.46,-78.16336,-490.519,21.55,20.38
2012-06-26,-156.56,33.3,41.86322,-303.41793,21.5,19.72
2012-06-27,-38.03,-216.74,71.08282,-240.98345,20.93,19.45
2012-06-28,-23.42,-62.05,34.94049,-62.64852,20.89,19.71
2012-06-29,15.84,149.6,366.90226,-155.57755,20.03,17.08
2012-07-02,-41.09,-36.18,106.60953,41.61894,19.61,16.8
2012-07-03,78.32,55.61,393.43505,15.07003,18.53,16.66
2012-07-04,-92.09,153,-19.86576,172.80696,18.01,16.66
2012-07-05,-76.06,1.04,122.48509,16.67786,18.21,17.5
2012-07-06,-38.75,75.33,-200.13687,19.16235,18.67,17.1
2012-07-09,111.09,-42.47,69.75945,-336.02421,18.69,17.98
2012-07-10,-20.99,37.08,-56.83472,-113.92211,18.26,18.72
2012-07-11,12.08,-39.42,-8.44497,-227.84876,18.39,17.95
2012-07-12,-326.05,-254.9,-262.08242,-239.39785,18.83,18.33
2012-07-13,-165,126.14,460.63253,-335.78181,18.42,16.74
2012-07-16,-38.89,-67.04,47.802,-80.04401,17.85,17.11
2012-07-17,143.17,-59,583.687,317.02411,17.7,16.48
2012-07-18,-32.81,8.27,-191.89784,-43.6436,18.49,16.16
2012-07-19,273.31,154.17,330.20602,70.70111,17.42,15.45
2012-07-20,-166.58,51.43,-38.36908,196.10031,17.59,16.27
2012-07-23,-61.66,-5.26,-89.79177,-185.68288,20.19,18.62
2012-07-24,-49.83,120.06,-10.48181,-21.15224,20.26,20.47
2012-07-25,54.64,44.97,171.24374,-88.43984,21.26,19.34
2012-07-26,-121.72,40.65,126.22286,-44.06223,20.54,17.53
2012-07-27,132.73,252.42,252.26102,478.07581,18.5,16.7
2012-07-30,-54.66,102.78,-54.38298,491.9947,19.25,18.03
2012-07-31,424.26,294.58,500.29483,615.315,20.32,18.93
2012-08-01,269.62,123.17,219.20628,47.868,20.92,18.96
2012-08-02,138.01,80.32,7.42265,211.01291,21.57,17.57
2012-08-03,-137.93,74.11,17.51995,-61.6052,19.44,15.64
2012-08-06,138.09,12.14,376.49318,162.40612,19.38,15.95
2012-08-07,58.41,13.21,170.73595,60.93244,18.96,15.99
2012-08-08,384.87,403,88.46445,732.93494,19.13,15.32
2012-08-09,1378.31,407.82,-96.38483,1564.98356,19.41,15.28
2012-08-10,281.6,322.89,-286.29109,656.88241,18.97,14.74
2012-08-13,163.87,166.29,-233.2255,264.95707,19.3,13.7
2012-08-14,285.24,449.39,-63.28097,429.58795,18.34,14.85
2012-08-16,216.24,215.04,-90.15171,351.33835,18.73,14.29
2012-08-17,376.71,252.76,20.92146,315.46987,18.72,13.45
2012-08-20,256.15,275.77,47.95487,34.19894,19.44,14.02
2012-08-21,267.08,250.1,-55.384,247.92756,19.58,15.02
2012-08-22,115.02,264.33,-147.87747,186.34478,19.69,15.11
2012-08-23,155.68,185.19,-50.46121,101.62027,19.26,15.96
2012-08-24,-19.03,-46.74,144.78489,-216.18044,19.67,15.18
2012-08-27,361.65,439.13,-124.14665,350.60151,19.97,16.35
2012-08-28,-49.62,-1.18,-29.06744,-114.55336,19.68,16.49
2012-08-29,-45.17,58.08,224.60107,-125.6999,19.3,17.06
2012-08-30,-259.27,-185.86,-171.25806,-152.6922,20,17.83
2012-08-31,-199.25,70.6,-99.20795,-47.3063,20.35,17.47
2012-09-03,-79.03,11.55,-27.86604,70.02868,20.02,17.47
2012-09-04,-127.59,18.92,-49.2343,32.42591,20.01,17.98
2012-09-05,-267.86,-230.71,-489.30628,-59.74593,21,17.74
2012-09-06,-39.14,64.94,68.79189,-192.90449,20.86,15.6
2012-09-07,91.7,-32.78,409.58809,307.77759,18.97,14.38
2012-09-10,15.8,21.43,-67.01371,208.75103,19.35,16.28
2012-09-11,-171.18,-13.11,-147.20222,208.98352,19.78,16.41
2012-09-12,425.65,106.3,436.74761,59.51883,20.02,15.8
2012-09-13,54.62,-46.45,-114.20293,126.48206,19.09,14.05
2012-09-14,454.12,792.97,215.39873,1272.58462,17.98,14.51
2012-09-17,-72.68,-15.13,-436.47287,507.83297,18.03,14.59
2012-09-18,116.98,28.55,0.38691,56.97925,18.04,14.18
2012-09-19,169.21,165.49,-150.74905,174.92974,18.23,13.88
2012-09-20,17.14,74.21,-210.28284,167.81839,18.64,14.07
2012-09-21,119.61,151.83,-20.73513,167.93571,18.15,13.98
2012-09-24,-41.16,-98.71,3.93491,1.17711,18.28,14.15
2012-09-25,34.76,-72.16,83.93342,-12.27676,18.1,15.43
2012-09-26,-108.59,-85.59,-161.28526,23.74563,17.92,16.81
2012-09-27,147.95,-4.3,92.42798,-130.36669,17.53,14.84
2012-09-28,-9.4,186.93,-45.1717,231.80132,17.23,15.73
2012-10-02,-66.14,35.65,-108.26022,47.98122,17.65,15.71
2012-10-04,87.5,8.51,-166.00031,-61.06215,17.13,14.55
2012-10-05,82.8,20.03,126.0616,-47.8629,17.06,14.33
2012-10-08,-16.87,-8.29,-125.84715,375.43064,17.33,15.11
2012-10-09,163.81,89.75,38.63032,-65.98187,16.87,16.37
2012-10-10,-57.88,-37.5,-278.88213,82.34152,17.81,16.29
2012-10-11,-220.07,-135.41,-341.97945,-197.4135,17.51,15.59
2012-10-12,48.98,24.48,114.70033,-288.02557,17.19,16.14
2012-10-15,66.85,66.4,139.04952,-169.70901,17.08,15.27
2012-10-16,-77.43,19.28,8.82287,-34.03275,16.4,15.22
2012-10-17,5.91,38.72,127.22741,26.68019,16.28,15.07
2012-10-18,49.46,133.05,215.53967,51.56541,16.47,15.03
2012-10-19,130.11,-53.54,211.53195,-220.40302,16.82,17.06
2012-10-22,-53.24,65.8,-66.01922,-72.37715,17.79,16.62
2012-10-23,-79.17,-94.23,-148.46468,-55.10426,17.91,18.83
2012-10-24,-37.69,107.26,175.88012,-319.74727,18.64,18.33
2012-10-25,-223.91,-82.43,-74.1245,-1.88515,17.82,18.12
2012-10-26,-43.24,25,9.43418,-166.92831,19,17.81
2012-10-29,178.99,225.59,240.80602,-124.84941,18.55,17.81
2012-10-30,-11.95,141,27.73932,101.91612,18.26,17.81
2012-10-31,35.81,67.43,214.54083,-46.07924,18.37,18.6
2012-11-01,-128.3,210.99,-381.80846,207.27635,18.39,16.69
2012-11-02,10.37,26.99,401.68423,138.09276,17.46,17.59
2012-11-05,-17.06,84.38,-11.19956,-53.26999,17.82,18.42
2012-11-06,3.2,32.36,164.27603,3.21232,17.51,17.58
2012-11-07,-83.55,-26.04,-32.98032,129.79352,17.36,19.08
2012-11-08,-216.08,-212.59,-301.20096,-119.34001,17.64,18.49
2012-11-09,-134.31,-121.15,59.08253,-264.52868,17.19,18.61
2012-11-12,71.35,-15.78,104.77813,-156.59749,17.3,16.68
2012-11-13,-5.67,48.03,-17.49801,-1.99819,17.22,16.65
2012-11-14,148.44,-109.81,103.82452,-69.19673,16.78,17.92
2012-11-15,4.72,-129.03,182.62502,-257.87233,17.24,17.99
2012-11-16,-86.48,77.53,167.88672,-134.60638,17.07,16.41
2012-11-19,160.19,126.81,166.64107,-133.04999,16.44,15.24
2012-11-20,26.36,-3.42,55.88851,52.84588,15.83,15.08
2012-11-21,16.24,123.65,-80.09714,160.55417,15.83,15.31
2012-11-22,178.59,86.56,261.67382,-39.11381,15.37,15.31
2012-11-23,6.98,85.48,48.52725,162.16297,15.37,15.14
2012-11-26,30.69,107.2,67.62249,26.73094,15.78,15.5
2012-11-27,183.27,100.85,382.78259,-67.52314,15.51,15.92
2012-11-28,16.2,-167.22,164.47863,-263.46791,15.43,15.51
2012-11-29,173.72,126.5,261.57338,43.19816,15.07,15.06
2012-11-30,125.22,7.22,95.51852,91.5017,14.87,15.87
2012-12-03,-110.8,170.58,-194.47628,271.16004,15.36,16.64
2012-12-04,-42.19,134.81,-93.38136,94.26653,15.25,17.12
2012-12-05,52.18,104.36,80.74277,139.79158,15.24,16.46
2012-12-06,-91.77,9.83,-11.00614,213.91935,15.3,16.58
2012-12-07,118.07,72.48,91.18095,198.0849,15.11,15.9
2012-12-10,-81.08,150.04,-255.31785,278.78467,15.45,16.05
2012-12-11,-5.19,263.49,80.88495,199.41696,15.29,15.57
2012-12-12,182.87,245.45,55.85271,205.94732,15.2,15.95
2012-12-13,238.47,674.42,-23.93142,532.91219,14.61,16.56
2012-12-14,179.15,182.75,-81.84633,79.2063,14.08,17
2012-12-17,226.09,234.53,-127.37914,171.74723,14.86,16.34
2012-12-18,250.39,196.59,37.51942,215.88166,14.59,15.57
2012-12-20,73.38,601.79,175.44157,309.2198,14.66,17.67
2012-12-21,410.22,204.8,-72.64467,380.02745,16.03,17.84
2012-12-24,245.44,87.37,14.26183,222.74771,15.8,18.59
2012-12-26,370.47,179.73,252.88271,233.25659,16.03,19.48
2012-12-27,-0.31,38.18,45.37879,-166.29036,15.77,19.47
2012-12-28,-59.37,-2.03,179.17799,-24.3257,15.89,22.72
2013-01-02,37.63,268.84,76.38469,173.60218,15.5,14.68
2013-01-03,148.93,201.79,-70.02201,111.47641,14.78,14.56
2013-01-04,99.6,365.52,-134.87676,56.092,14.4,13.83
2013-01-07,15.86,101.87,14.27208,-34.7413,14.32,13.79
2013-01-08,-39.12,143.49,-112.83418,44.97721,13.98,13.62
2013-01-09,-47.56,-46.82,-132.38595,8.67302,13.75,13.81
2013-01-10,-119.22,-7.27,-42.32376,-2.73393,13.53,13.49
2013-01-11,-187.79,-41.02,-154.65328,-8.97061,13.74,13.36
2013-01-14,5.45,210.61,98.52108,-92.03418,14.11,13.52
2013-01-15,-154.79,-113.13,44.25437,-224.78147,15.14,13.55
2013-01-16,-171.05,1.04,-35.1863,-88.44305,15.53,13.42
2013-01-17,-115.9,31.93,46.71424,-114.34196,15.1,13.57
