,BM, MACD ,SAR,ADX,RSI,Stoch,CCI,Program_Nbuy,FI_Nbuy,VIX_Avg,VKOSPI_Avg
2011-03-21 9:00,0.014444444,0.014444444,-0.014444444,-0.014444444,0.014444444,0.014444444,0.014444444,0.014444444,0.014444444,-0.014444444,-0.014444444
2011-03-22 9:00,0.007777778,0.007777778,-0.007777778,-0.007777778,0.007777778,0.007777778,0.007777778,0.007777778,0.007777778,-0.007777778,-0.007777778
2011-03-23 9:00,-0.000277778,-0.000277778,-0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778
2011-03-24 9:00,0.016944444,0.016944444,0.016944444,-0.016944444,0.016944444,0.016944444,0.016944444,0.016944444,0.016944444,0.016944444,0.016944444
2011-03-25 9:00,0.019722222,0.019722222,0.019722222,-0.019722222,0.019722222,0.019722222,0.019722222,0.019722222,0.019722222,0.019722222,0.019722222
2011-03-28 9:00,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778,0.002777778
2011-03-29 9:00,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556,0.010555556
2011-03-30 9:00,0.015277778,0.015277778,0.015277778,0.015277778,0.015277778,0.015277778,0.015277778,0.015277778,0.015277778,-0.015277778,0.015277778
2011-03-31 9:00,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,-0.011111111,0.011111111
2011-04-01 9:00,0.0075,0.0075,0.0075,0.0075,0.0075,-0.0075,0.0075,0.0075,0.0075,-0.0075,0.0075
2011-04-04 9:00,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,-0.000277778
2011-04-05 9:00,0.009722222,0.009722222,0.009722222,0.009722222,0.009722222,-0.009722222,0.009722222,0.009722222,0.009722222,-0.009722222,0.009722222
2011-04-06 9:00,-0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222,0.002222222,-0.002222222,-0.002222222,-0.002222222,0.002222222,-0.002222222
2011-04-07 9:00,-0.008055556,-0.008055556,-0.008055556,-0.008055556,-0.008055556,0.008055556,-0.008055556,-0.008055556,-0.008055556,0.008055556,-0.008055556
2011-04-08 9:00,-0.000277778,-0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,-0.000277778,-0.000277778,-0.000277778,0.000277778,0.000277778
2011-04-11 9:00,-0.0025,-0.0025,-0.0025,-0.0025,-0.0025,0.0025,0.0025,-0.0025,-0.0025,0.0025,0.0025
2011-04-12 9:00,-0.023888889,-0.023888889,-0.023888889,-0.023888889,-0.023888889,0.023888889,0.023888889,-0.023888889,-0.023888889,0.023888889,0.023888889
2011-04-13 9:00,0.026388889,0.026388889,0.026388889,0.026388889,0.026388889,-0.026388889,-0.026388889,0.026388889,0.026388889,-0.026388889,-0.026388889
2011-04-14 9:00,0.004166667,0.004166667,-0.004166667,0.004166667,-0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667
2011-04-15 9:00,0.003611111,0.003611111,-0.003611111,0.003611111,-0.003611111,-0.003611111,-0.003611111,0.003611111,0.003611111,-0.003611111,-0.003611111
2011-04-18 9:00,-0.006111111,-0.006111111,0.006111111,-0.006111111,0.006111111,0.006111111,0.006111111,-0.006111111,-0.006111111,0.006111111,0.006111111
2011-04-19 9:00,-0.005555556,-0.005555556,0.005555556,-0.005555556,0.005555556,0.005555556,0.005555556,-0.005555556,-0.005555556,0.005555556,0.005555556
2011-04-20 9:00,0.054444444,-0.054444444,-0.054444444,0.054444444,-0.054444444,-0.054444444,-0.054444444,0.054444444,0.054444444,-0.054444444,-0.054444444
2011-04-21 9:00,0.008611111,-0.008611111,-0.008611111,0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111
2011-04-22 9:00,-0.001111111,-0.001111111,-0.001111111,-0.001111111,0.001111111,0.001111111,0.001111111,-0.001111111,-0.001111111,0.001111111,-0.001111111
2011-04-25 9:00,0.005555556,0.005555556,0.005555556,0.005555556,-0.005555556,-0.005555556,-0.005555556,0.005555556,0.005555556,-0.005555556,0.005555556
2011-04-26 9:00,-0.002777778,-0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,-0.002777778
2011-04-27 9:00,0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444,-0.001944444,0.001944444
2011-04-28 9:00,-0.003333333,-0.003333333,-0.003333333,-0.003333333,0.003333333,0.003333333,0.003333333,-0.003333333,-0.003333333,0.003333333,-0.003333333
2011-04-29 9:00,-0.009444444,-0.009444444,-0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444
2011-05-02 9:00,0.031111111,0.031111111,0.031111111,0.031111111,-0.031111111,-0.031111111,-0.031111111,0.031111111,-0.031111111,-0.031111111,-0.031111111
2011-05-03 9:00,-0.021388889,-0.021388889,-0.021388889,-0.021388889,0.021388889,0.021388889,0.021388889,-0.021388889,0.021388889,0.021388889,0.021388889
2011-05-04 9:00,-0.016111111,-0.016111111,-0.016111111,-0.016111111,0.016111111,0.016111111,0.016111111,-0.016111111,0.016111111,0.016111111,0.016111111
2011-05-06 9:00,-0.031388889,-0.031388889,-0.031388889,-0.031388889,0.031388889,0.031388889,0.031388889,0.031388889,0.031388889,0.031388889,0.031388889
2011-05-09 9:00,-0.011111111,0.011111111,-0.011111111,-0.011111111,0.011111111,0.011111111,0.011111111,-0.011111111,0.011111111,0.011111111,0.011111111
2011-05-11 9:00,0.020277778,-0.020277778,-0.020277778,0.020277778,-0.020277778,-0.020277778,-0.020277778,0.020277778,-0.020277778,-0.020277778,-0.020277778
2011-05-12 9:00,-0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556,0.038055556
2011-05-13 9:00,0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778
2011-05-16 9:00,-0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
2011-05-17 9:00,0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333,-0.003333333
2011-05-18 9:00,0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111,-0.023611111
2011-05-19 9:00,-0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889
2011-05-20 9:00,0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111
2011-05-23 9:00,-0.044444444,0.044444444,0.044444444,0.044444444,0.044444444,-0.044444444,-0.044444444,0.044444444,0.044444444,-0.044444444,-0.044444444
2011-05-24 9:00,0.002777778,-0.002777778,-0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778,-0.002777778,-0.002777778,0.002777778,0.002777778
2011-05-25 9:00,-0.014444444,0.014444444,0.014444444,0.014444444,0.014444444,-0.014444444,-0.014444444,0.014444444,0.014444444,0.014444444,0.014444444
2011-05-26 9:00,0.038611111,-0.038611111,-0.038611111,-0.038611111,-0.038611111,0.038611111,0.038611111,-0.038611111,-0.038611111,-0.038611111,-0.038611111
2011-05-27 9:00,0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222,0.012222222,0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222
2011-05-30 9:00,-0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444,-0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444
2011-05-31 9:00,0.036388889,-0.036388889,0.036388889,-0.036388889,0.036388889,0.036388889,0.036388889,-0.036388889,-0.036388889,0.036388889,0.036388889
2011-06-01 9:00,0.004166667,-0.004166667,0.004166667,-0.004166667,0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667,0.004166667,-0.004166667
2011-06-02 9:00,-0.025833333,0.025833333,-0.025833333,-0.025833333,-0.025833333,-0.025833333,-0.025833333,0.025833333,0.025833333,-0.025833333,-0.025833333
2011-06-03 9:00,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,-0.0025,-0.0025,-0.0025,0.0025
2011-06-07 9:00,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01,0.01,0.01
2011-06-08 9:00,-0.017777778,-0.017777778,-0.017777778,0.017777778,-0.017777778,0.017777778,-0.017777778,0.017777778,0.017777778,0.017777778,0.017777778
2011-06-09 9:00,-0.007777778,-0.007777778,-0.007777778,0.007777778,-0.007777778,0.007777778,-0.007777778,0.007777778,0.007777778,0.007777778,0.007777778
2011-06-10 9:00,-0.016944444,-0.016944444,-0.016944444,0.016944444,-0.016944444,0.016944444,-0.016944444,0.016944444,0.016944444,0.016944444,0.016944444
2011-06-13 9:00,0.008888889,-0.008888889,-0.008888889,-0.008888889,0.008888889,-0.008888889,0.008888889,-0.008888889,-0.008888889,-0.008888889,-0.008888889
2011-06-14 9:00,0.021666667,-0.021666667,-0.021666667,-0.021666667,0.021666667,-0.021666667,0.021666667,-0.021666667,-0.021666667,-0.021666667,-0.021666667
2011-06-15 9:00,0,0,0,0,0,0,0,0,-1.97E-16,0,6.41462E-17
2011-06-16 9:00,-0.031666667,0.031666667,0.031666667,0.031666667,-0.031666667,0.031666667,-0.031666667,0.031666667,-0.031666667,0.031666667,-0.031666667
2011-06-17 9:00,-0.014166667,0.014166667,0.014166667,0.014166667,-0.014166667,0.014166667,-0.014166667,0.014166667,-0.014166667,0.014166667,-0.014166667
2011-06-20 9:00,-0.010277778,0.010277778,0.010277778,0.010277778,-0.010277778,0.010277778,-0.010277778,-0.010277778,-0.010277778,0.010277778,-0.010277778
2011-06-21 9:00,0.024722222,-0.024722222,-0.024722222,-0.024722222,0.024722222,-0.024722222,0.024722222,0.024722222,0.024722222,-0.024722222,0.024722222
2011-06-22 9:00,0.014166667,-0.014166667,-0.014166667,-0.014166667,0.014166667,-0.014166667,0.014166667,0.014166667,0.014166667,-0.014166667,0.014166667
2011-06-23 9:00,-0.011388889,0.011388889,0.011388889,0.011388889,-0.011388889,0.011388889,-0.011388889,-0.011388889,-0.011388889,0.011388889,-0.011388889
2011-06-24 9:00,0.031388889,-0.031388889,-0.031388889,-0.031388889,0.031388889,0.031388889,0.031388889,0.031388889,0.031388889,-0.031388889,0.031388889
2011-06-27 9:00,-0.018611111,0.018611111,0.018611111,0.018611111,-0.018611111,-0.018611111,-0.018611111,-0.018611111,-0.018611111,0.018611111,-0.018611111
2011-06-28 9:00,-0.000833333,-0.000833333,-0.000833333,0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,-0.000833333,0.000833333,-0.000833333
2011-06-29 9:00,0.018333333,0.018333333,0.018333333,-0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,0.018333333,-0.018333333,0.018333333
2011-06-30 9:00,0.004722222,0.004722222,0.004722222,-0.004722222,0.004722222,0.004722222,0.004722222,0.004722222,0.004722222,0.004722222,0.004722222
2011-07-01 9:00,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111,0.021111111
2011-07-04 9:00,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444,0.019444444
2011-07-05 9:00,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333,0.010833333
2011-07-06 9:00,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111,0.006111111
2011-07-07 9:00,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778,0.005277778
2011-07-08 9:00,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444
2011-07-11 9:00,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111,-0.021111111
2011-07-12 9:00,-0.041111111,-0.041111111,-0.041111111,-0.041111111,-0.041111111,0.041111111,-0.041111111,-0.041111111,-0.041111111,-0.041111111,-0.041111111
2011-07-13 9:00,0.012777778,0.012777778,0.012777778,0.012777778,-0.012777778,-0.012777778,-0.012777778,0.012777778,0.012777778,-0.012777778,0.012777778
2011-07-14 9:00,-0.0025,-0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,-0.0025,-0.0025,0.0025,0.0025
2011-07-15 9:00,0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.01
2011-07-18 9:00,-0.018611111,-0.018611111,0.018611111,0.018611111,0.018611111,0.018611111,0.018611111,-0.018611111,-0.018611111,0.018611111,0.018611111
2011-07-19 9:00,-0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,0.001944444,-0.001944444,-0.001944444,0.001944444,0.001944444
2011-07-20 9:00,0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889,0.028888889,0.028888889,-0.028888889,-0.028888889
2011-07-21 9:00,-0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,0.006944444,-0.006944444,-0.006944444,0.006944444,0.006944444
2011-07-22 9:00,0.0175,-0.0175,-0.0175,0.0175,-0.0175,-0.0175,-0.0175,0.0175,0.0175,-0.0175,-0.0175
2011-07-25 9:00,-0.015,0.015,0.015,-0.015,0.015,0.015,0.015,-0.015,-0.015,-0.015,0.015
2011-07-26 9:00,0.009444444,-0.009444444,-0.009444444,0.009444444,-0.009444444,-0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444,0.009444444
2011-07-27 9:00,0.004166667,-0.004166667,-0.004166667,0.004166667,-0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667
2011-07-28 9:00,-0.0125,-0.0125,0.0125,-0.0125,0.0125,0.0125,0.0125,-0.0125,-0.0125,0.0125,0.0125
2011-07-29 9:00,-0.019166667,-0.019166667,-0.019166667,-0.019166667,0.019166667,0.019166667,0.019166667,-0.019166667,-0.019166667,0.019166667,0.019166667
2011-08-01 9:00,0.030277778,0.030277778,0.030277778,-0.030277778,-0.030277778,-0.030277778,-0.030277778,0.030277778,0.030277778,-0.030277778,-0.030277778
2011-08-02 9:00,-0.043055556,0.043055556,-0.043055556,0.043055556,0.043055556,0.043055556,0.043055556,-0.043055556,-0.043055556,0.043055556,0.043055556
2011-08-03 9:00,-0.047777778,0.047777778,-0.047777778,-0.047777778,0.047777778,0.047777778,0.047777778,-0.047777778,-0.047777778,0.047777778,0.047777778
2011-08-04 9:00,-0.031666667,0.031666667,0.031666667,0.031666667,0.031666667,0.031666667,0.031666667,-0.031666667,0.031666667,0.031666667,0.031666667
2011-08-05 9:00,-0.055833333,0.055833333,0.055833333,0.055833333,0.055833333,0.055833333,0.055833333,-0.055833333,0.055833333,0.055833333,0.055833333
2011-08-08 9:00,-0.054166667,0.054166667,0.054166667,0.054166667,0.054166667,0.054166667,0.054166667,-0.054166667,0.054166667,0.054166667,0.054166667
2011-08-09 9:00,-0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,-0.0525,0.0525,0.0525,0.0525
2011-08-10 9:00,-0.004444444,0.004444444,0.004444444,0.004444444,0.004444444,-0.004444444,0.004444444,0.004444444,0.004444444,0.004444444,0.004444444
2011-08-11 9:00,0.011111111,-0.011111111,-0.011111111,-0.011111111,-0.011111111,0.011111111,-0.011111111,-0.011111111,-0.011111111,-0.011111111,-0.011111111
2011-08-12 9:00,-0.017222222,0.017222222,0.017222222,0.017222222,0.017222222,-0.017222222,0.017222222,0.017222222,0.017222222,0.017222222,0.017222222
2011-08-16 9:00,0.062222222,-0.062222222,-0.062222222,-0.062222222,-0.062222222,0.062222222,-0.062222222,-0.062222222,-0.062222222,-0.062222222,-0.062222222
2011-08-17 9:00,0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222,0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222,-0.002222222
2011-08-18 9:00,-0.024722222,0.024722222,0.024722222,0.024722222,0.024722222,-0.024722222,-0.024722222,0.024722222,0.024722222,0.024722222,0.024722222
2011-08-19 9:00,-0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,-0.083333333,-0.083333333,0.083333333,0.083333333,0.083333333,0.083333333
2011-08-22 9:00,-0.01,0.01,0.01,0.01,0.01,-0.01,-0.01,0.01,0.01,0.01,0.01
2011-08-23 9:00,0.041666667,-0.041666667,-0.041666667,-0.041666667,-0.041666667,0.041666667,0.041666667,-0.041666667,-0.041666667,-0.041666667,-0.041666667
2011-08-24 9:00,-0.015833333,0.015833333,0.015833333,0.015833333,0.015833333,-0.015833333,-0.015833333,0.015833333,0.015833333,0.015833333,0.015833333
2011-08-25 9:00,0.007222222,-0.007222222,-0.007222222,-0.007222222,-0.007222222,0.007222222,0.007222222,-0.007222222,-0.007222222,-0.007222222,-0.007222222
2011-08-26 9:00,0.010833333,-0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333,-0.010833333
2011-08-29 9:00,0.0375,-0.0375,-0.0375,-0.0375,-0.0375,0.0375,0.0375,-0.0375,-0.0375,-0.0375,-0.0375
2011-08-30 9:00,0.011944444,-0.011944444,-0.011944444,-0.011944444,-0.011944444,0.011944444,0.011944444,-0.011944444,-0.011944444,-0.011944444,-0.011944444
2011-08-31 9:00,0.021944444,0.021944444,0.021944444,-0.021944444,0.021944444,0.021944444,0.021944444,-0.021944444,-0.021944444,0.021944444,0.021944444
2011-09-01 9:00,0.005555556,0.005555556,0.005555556,-0.005555556,0.005555556,0.005555556,0.005555556,-0.005555556,-0.005555556,0.005555556,0.005555556
2011-09-02 9:00,-0.018611111,-0.018611111,-0.018611111,0.018611111,-0.018611111,-0.018611111,-0.018611111,0.018611111,0.018611111,-0.018611111,-0.018611111
2011-09-05 9:00,-0.056944444,-0.056944444,-0.056944444,0.056944444,-0.056944444,-0.056944444,-0.056944444,0.056944444,0.056944444,-0.056944444,-0.056944444
2011-09-06 9:00,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01,-0.01,-0.01
2011-09-07 9:00,0.053333333,0.053333333,0.053333333,-0.053333333,0.053333333,0.053333333,0.053333333,-0.053333333,-0.053333333,0.053333333,0.053333333
2011-09-08 9:00,0.007222222,0.007222222,-0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222,-0.007222222,-0.007222222,0.007222222,0.007222222
2011-09-09 9:00,-0.024444444,-0.024444444,0.024444444,0.024444444,-0.024444444,-0.024444444,-0.024444444,0.024444444,0.024444444,-0.024444444,-0.024444444
2011-09-14 9:00,-0.041666667,-0.041666667,0.041666667,0.041666667,-0.041666667,-0.041666667,-0.041666667,0.041666667,0.041666667,-0.041666667,-0.041666667
2011-09-15 9:00,0.0225,0.0225,-0.0225,-0.0225,0.0225,0.0225,0.0225,-0.0225,-0.0225,0.0225,0.0225
2011-09-16 9:00,0.049166667,0.049166667,-0.049166667,-0.049166667,0.049166667,0.049166667,0.049166667,-0.049166667,-0.049166667,0.049166667,0.049166667
2011-09-19 9:00,-0.013333333,-0.013333333,0.013333333,0.013333333,-0.013333333,-0.013333333,-0.013333333,0.013333333,0.013333333,-0.013333333,-0.013333333
2011-09-20 9:00,0.012777778,0.012777778,-0.012777778,-0.012777778,0.012777778,0.012777778,0.012777778,-0.012777778,-0.012777778,0.012777778,0.012777778
2011-09-21 9:00,0.010277778,0.010277778,-0.010277778,-0.010277778,0.010277778,0.010277778,0.010277778,-0.010277778,0.010277778,0.010277778,0.010277778
2011-09-22 9:00,-0.054166667,-0.054166667,0.054166667,0.054166667,-0.054166667,-0.054166667,-0.054166667,0.054166667,-0.054166667,-0.054166667,-0.054166667
2011-09-23 9:00,-0.067222222,-0.067222222,-0.067222222,0.067222222,-0.067222222,-0.067222222,-0.067222222,0.067222222,-0.067222222,-0.067222222,-0.067222222
2011-09-26 9:00,-0.025277778,-0.025277778,-0.025277778,0.025277778,-0.025277778,-0.025277778,-0.025277778,0.025277778,0.025277778,-0.025277778,-0.025277778
2011-09-27 9:00,0.0775,0.0775,-0.0775,-0.0775,0.0775,0.0775,0.0775,-0.0775,-0.0775,0.0775,0.0775
2011-09-28 9:00,-0.0225,0.0225,0.0225,0.0225,-0.0225,-0.0225,-0.0225,0.0225,0.0225,-0.0225,-0.0225
2011-09-29 9:00,0.029444444,-0.029444444,-0.029444444,-0.029444444,0.029444444,0.029444444,0.029444444,0.029444444,0.029444444,0.029444444,0.029444444
2011-09-30 9:00,-0.004166667,0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667,-0.004166667,-0.004166667,-0.004166667,-0.004166667,-0.004166667
2011-10-04 9:00,-0.043333333,-0.043333333,0.043333333,0.043333333,-0.043333333,-0.043333333,-0.043333333,-0.043333333,-0.043333333,-0.043333333,-0.043333333
2011-10-05 9:00,-0.012222222,-0.012222222,0.012222222,0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222,-0.012222222
2011-10-06 9:00,0.0375,0.0375,-0.0375,-0.0375,0.0375,0.0375,0.0375,-0.0375,-0.0375,0.0375,0.0375
2011-10-07 9:00,0.023888889,-0.023888889,-0.023888889,-0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889,0.023888889
2011-10-10 9:00,0.008333333,0.008333333,-0.008333333,-0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333
2011-10-11 9:00,0.021944444,0.021944444,0.021944444,-0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444,0.021944444
2011-10-12 9:00,0.007222222,0.007222222,0.007222222,-0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,0.007222222,0.007222222
2011-10-13 9:00,0.009444444,0.009444444,0.009444444,-0.009444444,0.009444444,0.009444444,0.009444444,0.009444444,0.009444444,0.009444444,0.009444444
2011-10-14 9:00,0.012777778,0.012777778,0.012777778,-0.012777778,0.012777778,0.012777778,0.012777778,0.012777778,0.012777778,0.012777778,0.012777778
2011-10-17 9:00,0.017777778,0.017777778,0.017777778,-0.017777778,0.017777778,0.017777778,0.017777778,0.017777778,0.017777778,0.017777778,0.017777778
2011-10-18 9:00,-0.026666667,-0.026666667,-0.026666667,0.026666667,-0.026666667,-0.026666667,0.026666667,-0.026666667,-0.026666667,-0.026666667,-0.026666667
2011-10-19 9:00,0.024166667,0.024166667,0.024166667,0.024166667,0.024166667,0.024166667,-0.024166667,0.024166667,0.024166667,0.024166667,0.024166667
2011-10-20 9:00,-0.046944444,-0.046944444,-0.046944444,0.046944444,-0.046944444,0.046944444,0.046944444,-0.046944444,-0.046944444,-0.046944444,-0.046944444
2011-10-21 9:00,0.027222222,0.027222222,0.027222222,0.027222222,0.027222222,-0.027222222,-0.027222222,0.027222222,0.027222222,-0.027222222,0.027222222
2011-10-24 9:00,0.046388889,0.046388889,0.046388889,-0.046388889,0.046388889,-0.046388889,-0.046388889,0.046388889,0.046388889,-0.046388889,-0.046388889
2011-10-25 9:00,0.000277778,0.000277778,0.000277778,-0.000277778,0.000277778,-0.000277778,-0.000277778,0.000277778,0.000277778,-0.000277778,-0.000277778
2011-10-26 9:00,-0.005277778,-0.005277778,-0.005277778,-0.005277778,-0.005277778,0.005277778,0.005277778,-0.005277778,-0.005277778,0.005277778,0.005277778
2011-10-27 9:00,0.025277778,0.025277778,0.025277778,0.025277778,0.025277778,-0.025277778,-0.025277778,0.025277778,0.025277778,-0.025277778,-0.025277778
2011-10-28 9:00,0.005833333,0.005833333,0.005833333,0.005833333,0.005833333,-0.005833333,-0.005833333,0.005833333,0.005833333,-0.005833333,-0.005833333
2011-10-31 9:00,-0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111
2011-11-01 9:00,-0.004166667,-0.004166667,-0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667,-0.004166667,-0.004166667,0.004166667,0.004166667
2011-11-02 9:00,-0.008611111,-0.008611111,-0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111,-0.008611111,-0.008611111,0.008611111,0.008611111
2011-11-03 9:00,-0.025,-0.025,-0.025,-0.025,-0.025,0.025,0.025,-0.025,-0.025,0.025,0.025
2011-11-04 9:00,0.044444444,0.044444444,-0.044444444,0.044444444,0.044444444,-0.044444444,-0.044444444,0.044444444,0.044444444,-0.044444444,-0.044444444
2011-11-07 9:00,-0.010833333,-0.010833333,0.010833333,-0.010833333,-0.010833333,0.010833333,0.010833333,-0.010833333,-0.010833333,-0.010833333,0.010833333
2011-11-08 9:00,-0.008888889,-0.008888889,0.008888889,-0.008888889,-0.008888889,0.008888889,0.008888889,-0.008888889,-0.008888889,-0.008888889,-0.008888889
2011-11-09 9:00,0.009166667,0.009166667,-0.009166667,0.009166667,0.009166667,-0.009166667,-0.009166667,0.009166667,0.009166667,0.009166667,0.009166667
2011-11-10 9:00,-0.071111111,-0.071111111,0.071111111,-0.071111111,-0.071111111,0.071111111,0.071111111,-0.071111111,-0.071111111,-0.071111111,-0.071111111
2011-11-11 9:00,0.019444444,0.019444444,-0.019444444,0.019444444,0.019444444,-0.019444444,-0.019444444,0.019444444,0.019444444,-0.019444444,0.019444444
2011-11-14 9:00,0.036666667,-0.036666667,-0.036666667,-0.036666667,0.036666667,-0.036666667,-0.036666667,0.036666667,0.036666667,-0.036666667,0.036666667
2011-11-15 9:00,-0.006666667,0.006666667,0.006666667,0.006666667,-0.006666667,0.006666667,-0.006666667,-0.006666667,-0.006666667,-0.006666667,-0.006666667
2011-11-16 9:00,-0.028888889,0.028888889,0.028888889,0.028888889,-0.028888889,0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889,-0.028888889
2011-11-17 9:00,0.013055556,-0.013055556,-0.013055556,-0.013055556,0.013055556,-0.013055556,0.013055556,0.013055556,-0.013055556,0.013055556,0.013055556
2011-11-18 9:00,-0.029166667,0.029166667,0.029166667,0.029166667,-0.029166667,0.029166667,-0.029166667,-0.029166667,0.029166667,-0.029166667,-0.029166667
2011-11-21 9:00,-0.011111111,0.011111111,0.011111111,0.011111111,-0.011111111,0.011111111,-0.011111111,-0.011111111,0.011111111,0.011111111,-0.011111111
2011-11-22 9:00,-0.000555556,0.000555556,0.000555556,0.000555556,-0.000555556,0.000555556,-0.000555556,-0.000555556,0.000555556,0.000555556,0.000555556
2011-11-23 9:00,-0.026944444,0.026944444,0.026944444,0.026944444,-0.026944444,0.026944444,-0.026944444,0.026944444,0.026944444,0.026944444,0.026944444
2011-11-24 9:00,0.001944444,-0.001944444,-0.001944444,-0.001944444,0.001944444,-0.001944444,0.001944444,-0.001944444,-0.001944444,-0.001944444,-0.001944444
2011-11-25 9:00,-0.013611111,0.013611111,0.013611111,0.013611111,-0.013611111,0.013611111,-0.013611111,0.013611111,0.013611111,0.013611111,0.013611111
